Course Code,Title,Subject,Instructor,Sections,Students Enrolled,Average GPA
GEOG 380,GIS II: Spatial Prob Solving,GEOG,All Sections,2,55,3.624727272727272
GEOG 380,GIS II: Spatial Prob Solving,GEOG,"Kashem, M.",1,29,3.667586206896552
GEOG 380,GIS II: Spatial Prob Solving,GEOG,"Wang, X.",1,26,3.576923076923077
GEOG 407,CyberGIS & Geospatial Data Sci,GEOG,All Sections,4,98,3.534387755102041
GEOG 407,CyberGIS & Geospatial Data Sci,GEOG,"Padmanabhan, A.",3,74,3.549864864864865
GEOG 407,CyberGIS & Geospatial Data Sci,GEOG,"Wang, S.",1,24,3.4866666666666664
GEOG 465,Transportation &Sustainability,GEOG,"Cidell, J.",1,23,3.7399999999999998
GEOG 473,Digital Cartography & Map Dsgn,GEOG,"Minn, M.",1,23,3.7691304347826087
GEOG 477,Introduction to Remote Sensing,GEOG,"Diao, C.",2,51,3.39843137254902
GEOG 479,CyberGIS,GEOG,"Padmanabhan, A.",1,29,3.4372413793103447
GEOG 489,Programming for GIS,GEOG,All Sections,2,47,3.7444680851063827
GEOG 489,Programming for GIS,GEOG,"Han, S.",1,21,3.857142857142857
GEOG 489,Programming for GIS,GEOG,"Diao, C.",1,26,3.653461538461538
GEOG 507,High-Perf Geospatial Computing,GEOG,"Lyu, F.",1,29,3.9310344827586206
GEOG 517,Geospatial Viz & Analytics,GEOG,"Han, S.",1,24,3.6254166666666667
GEOG 527,Geospatial AI & Mach. Learning,GEOG,"Wang, X.",1,26,3.7565384615384616
GEOL 100,Planet Earth,GEOL,All Sections,5,734,3.0374931880108997
GEOL 100,Planet Earth,GEOL,"Conroy, J.",1,82,3.4312195121951223
GEOL 100,Planet Earth,GEOL,"Altaner, S.",1,158,3.061329113924051
GEOL 100,Planet Earth,GEOL,"Cole, T.",3,494,2.964514170040486
GEOL 104,Geology of the National Parks,GEOL,"Pettijohn, J.",3,279,3.6823655913978492
GEOL 107,Physical Geology,GEOL,All Sections,12,291,3.262302405498282
GEOL 107,Physical Geology,GEOL,"Cao, Z.",2,50,3.4066
GEOL 107,Physical Geology,GEOL,"Veldhuizen, H.",2,46,3.3041304347826084
GEOL 107,Physical Geology,GEOL,"Long, A.",8,195,3.215435897435898
GEOL 111,Emergence of Life,GEOL,All Sections,9,1006,2.788518886679921
GEOL 111,Emergence of Life,GEOL,"Cole, T.",6,916,2.8143231441048036
GEOL 111,Emergence of Life,GEOL,"Christie, M.",3,90,2.525888888888889
GEOL 117,The Oceans,GEOL,"Pettijohn, J.",5,927,3.3735059331175834
GEOL 118,Natural Disasters,GEOL,All Sections,13,1827,3.326529830322934
GEOL 118,Natural Disasters,GEOL,"Maguire, R.",1,280,3.4375
GEOL 118,Natural Disasters,GEOL,"Altaner, S.",5,475,3.372863157894737
GEOL 118,Natural Disasters,GEOL,"Johnson, T.",3,381,3.297611548556431
GEOL 118,Natural Disasters,GEOL,"Christie, M.",4,691,3.2656584659913177
GEOL 143,History of Life,GEOL,All Sections,6,137,3.4164963503649637
GEOL 143,History of Life,GEOL,"Huffaker, J.",1,23,3.6517391304347826
GEOL 143,History of Life,GEOL,"Chen, M.",2,45,3.5191111111111106
GEOL 143,History of Life,GEOL,"Lusk, S.",2,47,3.404893617021276
GEOL 143,History of Life,GEOL,"Stiegman, M.",1,22,2.985454545454546
GEOL 350,Volcanoes,GEOL,"Gregg, P.",1,23,3.3482608695652174
GEOL 411,Structural Geol and Tectonics,GEOL,"Guenthner, W.",2,48,3.6256249999999994
GEOL 432,Mineralogy and Mineral Optics,GEOL,"Stewart, M.",1,21,2.4280952380952376
GEOL 440,Sedimentology and Stratigraphy,GEOL,All Sections,2,51,3.3211764705882354
GEOL 440,Sedimentology and Stratigraphy,GEOL,"Christie, M.",1,25,3.6144
GEOL 440,Sedimentology and Stratigraphy,GEOL,"Best, J.",1,26,3.0392307692307696
GEOL 454,Introduction to Seismology,GEOL,"Barklage, M.",1,21,3.3652380952380954
GEOL 470,Introduction to Hydrogeology,GEOL,"Cole, T.",1,26,2.911153846153846
GEOL 484,Paleoclimatology,GEOL,"Conroy, J.",1,22,3.666818181818182
GER 101,Beginning German I,GER,"Fiorini, E.",1,21,3.38047619047619
GER 102,Beginning German II,GER,"Schneeberger, A.",1,22,3.395
GER 103,Intermediate German I,GER,All Sections,3,67,2.8359701492537313
GER 103,Intermediate German I,GER,"Stoeckl, S.",1,22,3.0
GER 103,Intermediate German I,GER,"Slattery, J.",1,23,2.87
GER 103,Intermediate German I,GER,"Stoffer, L.",1,22,2.6363636363636362
GER 251,Grimm's Fairy Tales in Context,GER,All Sections,38,1131,3.495455349248452
GER 251,Grimm's Fairy Tales in Context,GER,"Slattery, J.",3,86,3.798604651162791
GER 251,Grimm's Fairy Tales in Context,GER,"Johnson, L.",5,153,3.7649673202614378
GER 251,Grimm's Fairy Tales in Context,GER,"Guo, L.",7,220,3.754818181818182
GER 251,Grimm's Fairy Tales in Context,GER,"Jin, P.",3,99,3.66010101010101
GER 251,Grimm's Fairy Tales in Context,GER,"Schneeberger, A.",3,96,3.580208333333333
GER 251,Grimm's Fairy Tales in Context,GER,"Cohen, J.",6,167,3.3655089820359287
GER 251,Grimm's Fairy Tales in Context,GER,"Jenkins, R.",8,223,3.265156950672645
GER 251,Grimm's Fairy Tales in Context,GER,"Agu, B.",3,87,2.6248275862068966
GER 260,The Holocaust in Context - ACP,GER,"Hunt, A.",1,21,3.508095238095238
GER 261,Representing the Holocaust,GER,"Wade, M.",3,88,3.5649999999999995
GER 261,The Holocaust in Context,GER,"Hunt, A.",1,42,3.968333333333333
GER 270,History of Sexuality,GER,"Niekerk, C.",2,54,3.648518518518518
GER 465,History of Germanic Languages,GER,"Webster, C.",1,22,3.8027272727272727
GGIS 101,Global Development&Environment,GGIS,All Sections,6,1442,3.8095700416088762
GGIS 101,Global Development&Environment,GGIS,"Butcher, S.",4,1105,3.8202533936651575
GGIS 101,Global Development&Environment,GGIS,"Weber, L.",2,337,3.774540059347181
GGIS 103,Earth's Physical Systems,GGIS,All Sections,4,170,3.4509999999999996
GGIS 103,Earth's Physical Systems,GGIS,"Shukla, T.",3,122,3.524672131147541
GGIS 103,Earth's Physical Systems,GGIS,"Wang, J.",1,48,3.26375
GGIS 104,Social and Cultural Geography,GGIS,All Sections,3,89,3.438651685393258
GGIS 104,Social and Cultural Geography,GGIS,"Campanile, P.",1,39,3.7951282051282047
GGIS 104,Social and Cultural Geography,GGIS,"Pierce, C.",1,25,3.2272000000000003
GGIS 104,Social and Cultural Geography,GGIS,"Wilson, D.",1,25,3.094
GGIS 105,The Digital Earth,GGIS,"Jefferson, B.",1,49,3.013877551020408
GGIS 106,Geographies of Globalization,GGIS,All Sections,2,156,3.46198717948718
GGIS 106,Geographies of Globalization,GGIS,"Alvarado, N.",1,62,3.494516129032258
GGIS 106,Geographies of Globalization,GGIS,"Campanile, P.",1,94,3.4405319148936173
GGIS 204,Cities of the World,GGIS,All Sections,6,326,3.5269325153374234
GGIS 204,Cities of the World,GGIS,"Butcher, S.",2,51,3.8366666666666664
GGIS 204,Cities of the World,GGIS,"Pierce, C.",1,21,3.73
GGIS 204,Cities of the World,GGIS,"McAlister, J.",1,102,3.5497058823529417
GGIS 204,Cities of the World,GGIS,"Cidell, J.",2,152,3.379671052631579
GGIS 210,Social & Environmental Issues,GGIS,"Alvarado, N.",5,362,3.3575414364640888
GGIS 221,Geographies of Global Conflict,GGIS,All Sections,3,112,3.750178571428571
GGIS 221,Geographies of Global Conflict,GGIS,"Kim, G.",1,49,3.802857142857143
GGIS 221,Geographies of Global Conflict,GGIS,"Jefferson, B.",2,63,3.709206349206349
GGIS 224,Environmental Data Science,GGIS,All Sections,2,45,3.7333333333333334
GGIS 224,Environmental Data Science,GGIS,"Hall, E.",1,24,3.73625
GGIS 224,Environmental Data Science,GGIS,"Kolak, M.",1,21,3.73
GGIS 254,"American People, Places, & Env",GGIS,"Cidell, J.",1,58,3.5060344827586207
GGIS 254,"People, Places & Env of the US",GGIS,"Wilson, D.",1,56,3.7558928571428574
GGIS 350,Sustainability and the City,GGIS,"Wilson, D.",1,28,3.4860714285714285
GGIS 371,Spatial Analysis,GGIS,"Minn, M.",1,25,3.3736
GGIS 379,Introduction to GIS,GGIS,"Minn, M.",6,369,3.27951219512195
GGIS 380,Geographic Info Systems II,GGIS,"Minn, M.",2,49,3.3204081632653057
GGIS 380,Spatial Problem Solving,GGIS,"Minn, M.",2,48,3.54875
GGIS 403,Geographic Info Sci & Systems,GGIS,"Portelli, R.",1,22,3.3490909090909087
GGIS 407,CyberGIS & Geospatial Data Sci,GGIS,"Padmanabhan, A.",6,150,3.6357333333333335
GGIS 439,Health Applications of GIS,GGIS,"Kolak, M.",1,28,3.869642857142857
GGIS 465,Transportation &Sustainability,GGIS,"Cidell, J.",1,28,3.690714285714286
GGIS 466,Environmental Policy,GGIS,"Lavey, W.",2,59,3.401525423728814
GGIS 473,Digital Cartography & Map Dsgn,GGIS,"Portelli, R.",3,73,3.570958904109589
GGIS 477,Introduction to Remote Sensing,GGIS,All Sections,4,98,3.578163265306122
GGIS 477,Introduction to Remote Sensing,GGIS,"Guo, T.",1,26,3.6926923076923077
GGIS 477,Introduction to Remote Sensing,GGIS,"Diao, C.",3,72,3.5368055555555555
GGIS 496,Climate & Social Vulnerability,GGIS,"Zaragocin, S.",1,23,3.652173913043478
GGIS 527,Geospatial AI & Mach. Learning,GGIS,"Portelli, R.",1,21,3.587619047619048
GLBL 100,Intro to Glbl Stds Crossroads,GLBL,"Fogelman, C.",2,52,3.5001923076923083
GLBL 100,Intro to Global Studies,GLBL,All Sections,41,1063,3.6185700846660396
GLBL 100,Intro to Global Studies,GLBL,"Kuras, E.",1,29,3.8620689655172415
GLBL 100,Intro to Global Studies,GLBL,"Holmes, J.",7,194,3.8249484536082474
GLBL 100,Intro to Global Studies,GLBL,"Leffingwell, S.",2,56,3.7917857142857145
GLBL 100,Intro to Global Studies,GLBL,"Casey, M.",3,76,3.6623684210526313
GLBL 100,Intro to Global Studies,GLBL,"Schrag, D.",11,280,3.6550357142857144
GLBL 100,Intro to Global Studies,GLBL,"Wedig, T.",6,141,3.565106382978724
GLBL 100,Intro to Global Studies,GLBL,"Shin, H.",2,52,3.5578846153846153
GLBL 100,Intro to Global Studies,GLBL,"Bonatti, V.",1,26,3.5515384615384615
GLBL 100,Intro to Global Studies,GLBL,"Fogelman, C.",1,30,3.5226666666666664
GLBL 100,Intro to Global Studies,GLBL,"Yoo, J.",2,57,3.4154385964912284
GLBL 100,Intro to Global Studies,GLBL,"Holloway, R.",1,24,3.4025
GLBL 100,Intro to Global Studies,GLBL,"Bralower, A.",2,50,3.3672000000000004
GLBL 100,Intro to Global Studies,GLBL,"Gonzalez, D.",2,48,3.0833333333333335
GLBL 130,Resistance Movements,GLBL,All Sections,4,106,3.644811320754717
GLBL 130,Resistance Movements,GLBL,"Jamal, M.",1,24,3.7637500000000004
GLBL 130,Resistance Movements,GLBL,"Bonatti, V.",3,82,3.61
GLBL 200,Foundations of Research,GLBL,All Sections,4,93,3.853333333333333
GLBL 200,Foundations of Research,GLBL,"Schrag, D.",3,70,3.8954285714285715
GLBL 200,Foundations of Research,GLBL,"Bonatti, V.",1,23,3.7252173913043483
GLBL 225,Career Development:Internships,GLBL,"Jamal, M.",2,44,3.439318181818182
GLBL 240,Global Health,GLBL,"Bonatti, V.",7,282,3.6797872340425526
GLBL 250,Development,GLBL,"Bonatti, V.",2,46,3.6954347826086957
GLBL 270,Intro Global Markets & Society,GLBL,"Fogelman, C.",2,53,3.817547169811321
GLBL 296,Caribbean Region Experience,GLBL,"Atiles Osoria, J.",1,22,3.8636363636363638
GLBL 296,Euro.Sustainability & Degrowth,GLBL,"Schrag, D.",1,22,3.833636363636364
GLBL 296,Food Wars,GLBL,"Silverman, H.",1,25,3.8936
GLBL 296,Global & Mass Incarceration,GLBL,"Kilgore, J.",2,46,3.7247826086956524
GLBL 296,Human Rights,GLBL,"Wang, C.",1,23,3.4643478260869562
GLBL 296,Mass Incarceration,GLBL,"Kilgore, J.",1,24,3.9308333333333336
GLBL 296,Seven Cheap Things,GLBL,"Fogelman, C.",1,24,3.1666666666666665
GLBL 296,"Water, Hmn Rights & Dev",GLBL,"Kilgore, J.",1,21,3.7785714285714285
GLBL 340,Global Health: Policy & Govern,GLBL,"Bonatti, V.",1,23,3.869565217391304
GLBL 350,Poverty in a Global Context,GLBL,"Fogelman, C.",2,44,3.4847727272727274
GLBL 392,Int Diplomacy and Negotiation,GLBL,"Wedig, T.",2,47,2.8368085106382983
GLBL 450,Poverty Interventions and Eval,GLBL,"Fogelman, C.",1,22,3.894545454545455
GS 101,Exploring General Studies,GS,All Sections,123,5995,3.523231025854879
GS 101,Exploring General Studies,GS,"Shumway, T.",1,46,3.8408695652173908
GS 101,Exploring General Studies,GS,"Smothers, S.",6,485,3.8324948453608245
GS 101,Exploring General Studies,GS,"Gay, L.",4,178,3.7719662921348314
GS 101,Exploring General Studies,GS,"Hollenbeck, S.",1,41,3.7563414634146333
GS 101,Exploring General Studies,GS,"Lipscomb, D.",4,178,3.6909550561797753
GS 101,Exploring General Studies,GS,"Stengel, L.",4,160,3.6898125
GS 101,Exploring General Studies,GS,"Alvarez, C.",4,187,3.6724598930481283
GS 101,Exploring General Studies,GS,"Gutwein, C.",9,420,3.6708571428571424
GS 101,Exploring General Studies,GS,"Shattuck, D.",6,276,3.670652173913043
GS 101,Exploring General Studies,GS,"Kirby, E.",4,177,3.666666666666666
GS 101,Exploring General Studies,GS,"Puente, S.",4,175,3.659428571428571
GS 101,Exploring General Studies,GS,"Chamberlain, A.",2,92,3.6558695652173916
GS 101,Exploring General Studies,GS,"Pritchard, W.",4,178,3.649999999999999
GS 101,Exploring General Studies,GS,"Verhelst, C.",8,354,3.636751412429378
GS 101,Exploring General Studies,GS,"Faulkner, A.",8,338,3.609674556213017
GS 101,Exploring General Studies,GS,"Arnold, J.",1,63,3.5930158730158737
GS 101,Exploring General Studies,GS,"Flack, C.",2,119,3.582689075630253
GS 101,Exploring General Studies,GS,"Kim, J.",2,118,3.579491525423729
GS 101,Exploring General Studies,GS,"Morley, A.",5,236,3.5709745762711864
GS 101,Exploring General Studies,GS,"Sandler, C.",2,118,3.5538135593220335
GS 101,Exploring General Studies,GS,"Walk, A.",6,304,3.5485526315789473
GS 101,Exploring General Studies,GS,"Williams, N.",4,174,3.5288505747126435
GS 101,Exploring General Studies,GS,"Singleton, J.",6,249,3.4986345381526105
GS 101,Exploring General Studies,GS,"Holterman, C.",2,122,3.3608196721311483
GS 101,Exploring General Studies,GS,"Robinson, A.",3,145,3.3475172413793106
GS 101,Exploring General Studies,GS,"Williams, M.",1,77,3.225454545454545
GS 101,Exploring General Studies,GS,"Singh, G.",3,148,3.2234459459459455
GS 101,Exploring General Studies,GS,"Goodloe, D.",1,74,3.2210810810810817
GS 101,Exploring General Studies,GS,"Farr, T.",2,89,3.2176404494382025
GS 101,Exploring General Studies,GS,"Ellis, M.",4,171,3.025847953216375
GS 101,Exploring General Studies,GS,"Myers, M.",6,311,2.934983922829582
GS 101,Exploring General Studies,GS,"Almanza, D.",3,124,2.7723387096774195
GS 101,Exploring General Studies,GS,"Moore, E.",1,68,2.475882352941176
GS 102,Prep for 21st Cent Challenges,GS,All Sections,17,551,3.196823956442832
GS 102,Prep for 21st Cent Challenges,GS,"Beaty, B.",1,42,3.8333333333333326
GS 102,Prep for 21st Cent Challenges,GS,"Moore, E.",1,41,3.7726829268292685
GS 102,Prep for 21st Cent Challenges,GS,"Goodloe, D.",1,42,3.4761904761904763
GS 102,Prep for 21st Cent Challenges,GS,"Gutwein, C.",3,81,3.3091358024691355
GS 102,Prep for 21st Cent Challenges,GS,"Williams, M.",2,64,3.2190625
GS 102,Prep for 21st Cent Challenges,GS,"Almanza, D.",1,23,3.0869565217391304
GS 102,Prep for 21st Cent Challenges,GS,"Ellis, M.",2,88,3.0532954545454545
GS 102,Prep for 21st Cent Challenges,GS,"Singh, G.",3,77,2.9653246753246756
GS 102,Prep for 21st Cent Challenges,GS,"Williams, N.",2,68,2.9022058823529413
GS 102,Prep for 21st Cent Challenges,GS,"Faulkner, A.",1,25,2.4135999999999997
GS 198,DGS Honors Seminar,GS,All Sections,7,292,3.9201712328767124
GS 198,DGS Honors Seminar,GS,"Smothers, S.",5,229,3.9302183406113538
GS 198,DGS Honors Seminar,GS,"Flack, C.",1,29,3.919655172413793
GS 198,DGS Honors Seminar,GS,"Sandler, C.",1,34,3.8529411764705883
GS 199,College Academic Success,GS,All Sections,4,96,1.892083333333333
GS 199,College Academic Success,GS,"Gutwein, C.",1,21,2.380952380952381
GS 199,College Academic Success,GS,"Morley, A.",1,25,2.2796000000000003
GS 199,College Academic Success,GS,"Holterman, C.",1,24,1.875
GS 199,College Academic Success,GS,"Walk, A.",1,26,1.1403846153846153
GSD 101,Intro to Game Studies & Design,GSD,All Sections,6,455,3.757692307692308
GSD 101,Intro to Game Studies & Design,GSD,"Starks, K.",4,330,3.7597878787878787
GSD 101,Intro to Game Studies & Design,GSD,"Kim, A.",2,125,3.7521599999999995
GSD 102,Intro to Videogame Industry,GSD,All Sections,3,160,3.6876875
GSD 102,Intro to Videogame Industry,GSD,"Bregermann, J.",1,42,3.9602380952380956
GSD 102,Intro to Videogame Industry,GSD,"Scott, J.",1,46,3.702826086956522
GSD 102,Intro to Videogame Industry,GSD,"Cermak, D.",1,72,3.5190277777777776
GSD 103,The Basics of Game Design,GSD,"Butt, E.",3,140,3.1237857142857144
GSD 202,The Role of Play in Life & Art,GSD,"Wolf, A.",1,29,3.8737931034482758
GSD 390,2D Game Design with RPG Maker,GSD,"Baird, D.",1,22,3.6063636363636364
GSD 390,Introduction to Unity,GSD,"Clark, M.",1,21,3.8095238095238093
GSD 403,Top Down Video Game Design,GSD,"Cermak, D.",2,67,3.7668656716417908
GSD 405,Intro Video Game Dev Process,GSD,"Cermak, D.",2,54,3.7659259259259255
GWS 100,Intro Gender & Women's Studies,GWS,All Sections,27,632,3.5177373417721527
GWS 100,Intro Gender & Women's Studies,GWS,"Turner, R.",2,48,3.8679166666666664
GWS 100,Intro Gender & Women's Studies,GWS,"Wilson, M.",1,25,3.8267999999999995
GWS 100,Intro Gender & Women's Studies,GWS,"Cano, A.",2,47,3.716595744680851
GWS 100,Intro Gender & Women's Studies,GWS,"Tarjanyi, P.",1,21,3.698571428571429
GWS 100,Intro Gender & Women's Studies,GWS,"Malo, G.",4,97,3.6602061855670107
GWS 100,Intro Gender & Women's Studies,GWS,,1,23,3.5217391304347827
GWS 100,Intro Gender & Women's Studies,GWS,"Rijo Sanchez, A.",3,70,3.4857142857142858
GWS 100,Intro Gender & Women's Studies,GWS,"Hernandez, J.",1,22,3.485454545454545
GWS 100,Intro Gender & Women's Studies,GWS,"Gonzalez, A.",8,185,3.353675675675676
GWS 100,Intro Gender & Women's Studies,GWS,"Grogan, E.",2,47,3.3410638297872346
GWS 100,Intro Gender & Women's Studies,GWS,"Ghanoui, S.",2,47,3.305319148936171
GWS 201,"Race, Gender & Power",GWS,All Sections,8,363,3.4998898071625337
GWS 201,"Race, Gender & Power",GWS,"Moussawi, G.",2,101,3.7790099009900993
GWS 201,"Race, Gender & Power",GWS,"Smith, B.",1,52,3.711346153846154
GWS 201,"Race, Gender & Power",GWS,"Vergara Bracamo, D.",2,87,3.4487356321839076
GWS 201,"Race, Gender & Power",GWS,"Khan, M.",3,123,3.217479674796748
GWS 202,Sexualities,GWS,All Sections,14,325,3.4360615384615385
GWS 202,Sexualities,GWS,"Delanthamajalu, S.",4,91,3.6230769230769235
GWS 202,Sexualities,GWS,"Gargiulo, M.",2,47,3.4961702127659575
GWS 202,Sexualities,GWS,"Rijo Sanchez, A.",2,47,3.3978723404255318
GWS 202,Sexualities,GWS,"Egwuatu, C.",1,21,3.380952380952381
GWS 202,Sexualities,GWS,"Hernandez, J.",2,45,3.3337777777777773
GWS 202,Sexualities,GWS,"McCarthy, D.",2,49,3.285510204081633
GWS 202,Sexualities,GWS,"Malo, G.",1,25,3.2396
GWS 204,Gender in Gaming,GWS,"Byrd, J.",2,54,3.7285185185185186
GWS 255,"Queer Lives, Queer Politics",GWS,All Sections,3,87,3.3755172413793098
GWS 255,"Queer Lives, Queer Politics",GWS,"Vergara Bracamo, D.",2,53,3.421320754716981
GWS 255,"Queer Lives, Queer Politics",GWS,"McCarthy, D.",1,34,3.3041176470588236
GWS 275,The Politics of Fashion,GWS,All Sections,23,527,3.5593738140417464
GWS 275,The Politics of Fashion,GWS,"McKeegan, S.",1,24,3.9720833333333334
GWS 275,The Politics of Fashion,GWS,"Malo, G.",1,23,3.8843478260869566
GWS 275,The Politics of Fashion,GWS,"Turner, R.",4,97,3.7939175257731965
GWS 275,The Politics of Fashion,GWS,"Henningsen, K.",1,23,3.7830434782608697
GWS 275,The Politics of Fashion,GWS,"Elmeligy, N.",2,44,3.5761363636363637
GWS 275,The Politics of Fashion,GWS,"Rijo Sanchez, A.",3,68,3.5638235294117644
GWS 275,The Politics of Fashion,GWS,"Wilson, M.",2,47,3.5036170212765954
GWS 275,The Politics of Fashion,GWS,"McCarthy, D.",2,45,3.4448888888888893
GWS 275,The Politics of Fashion,GWS,"Delanthamajalu, S.",1,22,3.394545454545455
GWS 275,The Politics of Fashion,GWS,"Pacheco, H.",2,43,3.3174418604651166
GWS 275,The Politics of Fashion,GWS,"Hernandez, J.",4,91,3.29
GWS 282,Feminist and Queer Activisms,GWS,All Sections,3,85,3.839411764705883
GWS 282,Feminist and Queer Activisms,GWS,"Nguyen, M.",1,27,3.8644444444444446
GWS 282,Feminist and Queer Activisms,GWS,"McCarthy, D.",1,30,3.833666666666667
GWS 282,Feminist and Queer Activisms,GWS,"Cate, S.",1,28,3.8214285714285716
GWS 335,"Film, TV, and Gender",GWS,All Sections,3,76,3.53592105263158
GWS 335,"Film, TV, and Gender",GWS,"Nadeau, C.",2,55,3.600909090909091
GWS 335,"Film, TV, and Gender",GWS,"Shetina, M.",1,21,3.365714285714286
GWS 345,Digital & Gender Cultures,GWS,"Cole, C.",3,80,3.6583749999999995
GWS 350,Feminist & Gender Theory,GWS,All Sections,4,102,3.683235294117647
GWS 350,Feminist & Gender Theory,GWS,"Kashani, M.",3,77,3.7014285714285715
GWS 350,Feminist & Gender Theory,GWS,"Grogan, E.",1,25,3.6272
GWS 355,Beauty and Culture,GWS,"Ibaorimi, Z.",1,30,3.6333333333333333
GWS 363,"Gender, Health & Pop Culture",GWS,"Flynn, K.",1,23,3.275652173913043
GWS 366,Feminist Disability Studies,GWS,"Beauchamp, T.",2,50,3.7669999999999995
GWS 370,Queer Theory,GWS,All Sections,4,110,3.321454545454546
GWS 370,Queer Theory,GWS,"Henningsen, K.",2,56,3.5298214285714287
GWS 370,Queer Theory,GWS,"McCarthy, D.",1,26,3.1284615384615386
